date,region,keyword,campaign,match_type,clicks,cost,all_conv,currency_code,first_page_cpc
2025-02-07,A,what is system thinking,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,2,2.27,0.0,USD,
2025-02-07,A,what is system thinking,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,0.52,0.0,USD,
2025-02-07,B,best critical thinking courses,Course - System Thinking - Run 14 - Search - Lead Gen - B - Broad,Broad,2,0.43,0.0,USD,
2025-02-07,B,business systems course,Course - System Thinking - Run 14 - Search - Lead Gen - B - Broad,Broad,9,5.55,0.0,USD,
2025-02-07,B,project management cert,Course - System Thinking - Run 14 - Search - Lead Gen - B - Broad,Broad,3,3.06,1.0,USD,
2025-02-07,B,project management methodologies,Course - System Thinking - Run 14 - Search - Lead Gen - B - Broad,Broad,2,0.89,0.0,USD,
2025-02-07,B,system design certification,Course - System Thinking - Run 14 - Search - Lead Gen - B - Broad,Broad,9,3.74,0.0,USD,
2025-02-07,B,systems thinking course,Course - System Thinking - Run 14 - Search - Lead Gen - B - Broad,Broad,1,0.35,0.0,USD,
2025-02-07,B,best online certificate programs for project management,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,1,0.33,0.0,USD,
2025-02-07,B,certificate course on business management,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,5,3.74,0.0,USD,
2025-02-07,B,construction management courses,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,1,0.39,0.0,USD,
2025-02-07,B,critical thinking and problem solving,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.48,0.0,USD,
2025-02-07,B,how to learn to think strategically,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.64,0.0,USD,
2025-02-07,B,learn product management,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.21,0.0,USD,
2025-02-07,B,learn system architecture,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,1.86,0.0,USD,
2025-02-07,B,lms learning program,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,1,0.65,0.0,USD,
2025-02-07,B,lms learning program,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.45,0.0,USD,
2025-02-07,B,pmp certification,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,1.68,0.0,USD,
2025-02-07,B,product development courses,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,2,2.39,0.0,USD,
2025-02-07,B,product management courses,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.85,0.0,USD,
2025-02-07,B,project management cert,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,4,2.62,0.0,USD,
2025-02-07,B,project management online course,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.41,0.0,USD,
2025-02-07,B,project management techniques,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,2,0.67,0.0,USD,
2025-02-07,B,project management training,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,2,2.05,0.0,USD,
2025-02-07,B,project manager course,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,5,2.37,0.0,USD,
2025-02-07,B,system design,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,2,0.9,0.0,USD,
2025-02-07,B,systems thinking certificate,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.41,0.0,USD,
2025-02-07,B,systems thinking course,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,1,0.92,0.0,USD,
2025-02-07,B,systems thinking coursera,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,1,0.77,0.0,USD,
2025-02-07,B,systems thinking in business,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,2,1.12,0.0,USD,
2025-02-07,B,systems thinking mit,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,1,0.76,0.0,USD,
2025-02-07,B,technical project management,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,1.45,0.0,USD,
2025-02-07,B,technical project management courses,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,1.08,0.0,USD,
2025-02-07,B,what is system thinking,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,2,0.7,0.0,USD,
2025-02-07,C,project management cert,Course - System Thinking - Run 14 - Search - Lead Gen - C - Broad,Broad,4,1.15,0.0,USD,
2025-02-07,C,system design certification,Course - System Thinking - Run 14 - Search - Lead Gen - C - Broad,Broad,12,4.72,0.0,USD,
2025-02-07,C,systems thinking course,Course - System Thinking - Run 14 - Search - Lead Gen - C - Broad,Broad,1,0.69,0.0,USD,
2025-02-07,C,certificate course on business management,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,7,2.12,0.0,USD,
2025-02-07,C,mit systems thinking,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Exact,1,2.61,4.0,USD,
2025-02-07,C,product management courses,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,0.35,0.0,USD,
2025-02-07,C,project management cert,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,0.35,0.0,USD,
2025-02-07,C,system architecture course,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Exact,1,0.98,0.0,USD,
2025-02-07,C,system design,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,1.29,0.0,USD,
2025-02-07,C,system engineering online course,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,1.26,0.0,USD,
2025-02-07,C,systems thinking courses,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Exact,1,0.37,0.0,USD,
2025-02-07,C,systems thinking courses,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,1.15,0.0,USD,
2025-02-07,C,systems thinking mit,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Exact,1,0.89,0.0,USD,
2025-02-07,C,what is system thinking,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Exact,2,0.84,0.0,USD,
2025-02-07,USA,introduction to systems thinking,Course - System Thinking - Run 16 - Search - Lead Gen - US - Broad,Broad,1,5.59,0.0,USD,
2025-02-07,USA,system design certification,Course - System Thinking - Run 16 - Search - Lead Gen - US - Broad,Broad,2,8.38,0.0,USD,
2025-02-07,USA,systems thinking course,Course - System Thinking - Run 16 - Search - Lead Gen - US - Broad,Broad,6,36.19,0.0,USD,
2025-02-07,USA,critical thinking and problem solving,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,1.98,0.0,USD,
2025-02-07,USA,critical thinking class,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,5.06,0.0,USD,
2025-02-07,USA,how to learn to think strategically,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Exact,2,12.46,0.0,USD,
2025-02-07,USA,learn product management,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,2,25.05,0.0,USD,
2025-02-07,USA,learn system architecture,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,5.99,0.0,USD,
2025-02-07,USA,mit systems thinking,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Exact,1,14.03,1.0,USD,
2025-02-07,USA,product management courses,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,5.67,0.0,USD,
2025-02-07,USA,project management cert,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,3.36,0.0,USD,
2025-02-07,USA,project management techniques,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,5.48,0.0,USD,
2025-02-07,USA,system dynamics course,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,11.63,0.0,USD,
2025-02-07,USA,system engineering online course,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,2,11.54,0.0,USD,
2025-02-07,USA,systems design engineering,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,9.35,0.0,USD,
2025-02-07,USA,systems thinking mit,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Exact,2,41.11,0.0,USD,
2025-02-07,USA,technical project management courses,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Exact,1,8.23,0.0,USD,
2025-02-07,USA,what is system thinking,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,2,11.51,0.0,USD,
2025-02-08,A,business systems course,Course - System Thinking - Run 14 - Search - Lead Gen - A - Broad,Broad,3,3.74,0.0,USD,
2025-02-08,A,project management cert,Course - System Thinking - Run 14 - Search - Lead Gen - A - Broad,Broad,1,1.31,0.0,USD,
2025-02-08,A,project management methodologies,Course - System Thinking - Run 14 - Search - Lead Gen - A - Broad,Broad,1,1.73,0.0,USD,
2025-02-08,A,system design certification,Course - System Thinking - Run 14 - Search - Lead Gen - A - Broad,Broad,4,3.78,0.0,USD,
2025-02-08,A,best systems thinking courses,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,1,4.55,0.0,USD,
2025-02-08,A,certificate course on business management,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,2,1.46,0.0,USD,
2025-02-08,A,learn system architecture,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,2,1.92,0.0,USD,
2025-02-08,A,lms learning program,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,10,14.1,0.0,USD,
2025-02-08,A,project management cert,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,1.2,0.0,USD,
2025-02-08,A,system design,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,2,1.44,0.0,USD,
2025-02-08,A,system dynamics course,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,1.22,0.0,USD,
2025-02-08,A,systems thinking course,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,4,4.43,0.0,USD,
2025-02-08,A,systems thinking in business,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,0.62,0.0,USD,
2025-02-08,A,systems thinking mit,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,2,3.05,0.0,USD,
2025-02-08,A,what is system thinking,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,1.4,0.0,USD,
2025-02-08,B,best critical thinking courses,Course - System Thinking - Run 14 - Search - Lead Gen - B - Broad,Broad,1,0.3,0.0,USD,
2025-02-08,B,business systems course,Course - System Thinking - Run 14 - Search - Lead Gen - B - Broad,Broad,4,3.28,0.0,USD,
2025-02-08,B,project management cert,Course - System Thinking - Run 14 - Search - Lead Gen - B - Broad,Broad,3,1.52,0.0,USD,
2025-02-08,B,system architecture program,Course - System Thinking - Run 14 - Search - Lead Gen - B - Broad,Broad,1,0.39,0.0,USD,
2025-02-08,B,system design certification,Course - System Thinking - Run 14 - Search - Lead Gen - B - Broad,Broad,12,5.52,0.0,USD,
2025-02-08,B,system dynamics course,Course - System Thinking - Run 14 - Search - Lead Gen - B - Broad,Broad,2,0.7,0.0,USD,
2025-02-08,B,systems thinking course,Course - System Thinking - Run 14 - Search - Lead Gen - B - Broad,Broad,3,0.66,0.0,USD,
2025-02-08,B,business systems courses,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.61,0.0,USD,
2025-02-08,B,certificate course on business management,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,2,0.75,0.0,USD,
2025-02-08,B,critical thinking and problem solving,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,2,0.65,0.0,USD,
2025-02-08,B,how to learn to think strategically,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,1.19,0.0,USD,
2025-02-08,B,learn system architecture,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.55,0.0,USD,
2025-02-08,B,learning system design,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.39,0.0,USD,
2025-02-08,B,mit system dynamics course,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,1,0.0,0.0,USD,
2025-02-08,B,pmp certification,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.26,0.0,USD,
2025-02-08,B,product development courses,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,2,1.07,0.0,USD,
2025-02-08,B,project management cert,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,3,1.52,0.0,USD,
2025-02-08,B,project management online course,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,2,1.2,0.0,USD,
2025-02-08,B,project management techniques,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.28,0.0,USD,
2025-02-08,B,project management training,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,2,1.55,0.0,USD,
2025-02-08,B,project manager course,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,4,2.12,0.0,USD,
2025-02-08,B,system design,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,1,0.74,0.0,USD,
2025-02-08,B,system design,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,2,1.61,0.0,USD,
2025-02-08,B,systems thinking course,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,2,1.33,0.0,USD,
2025-02-08,B,technical project management,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,1.0,0.0,USD,
2025-02-08,B,what is system thinking,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,4,2.19,0.0,USD,
2025-02-08,B,what is system thinking,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,2,0.3,0.0,USD,
2025-02-08,C,business systems course,Course - System Thinking - Run 14 - Search - Lead Gen - C - Broad,Broad,2,0.61,0.0,USD,
2025-02-08,C,project management cert,Course - System Thinking - Run 14 - Search - Lead Gen - C - Broad,Broad,3,0.74,0.0,USD,
2025-02-08,C,system design certification,Course - System Thinking - Run 14 - Search - Lead Gen - C - Broad,Broad,17,4.96,0.0,USD,
2025-02-08,C,systems thinking course,Course - System Thinking - Run 14 - Search - Lead Gen - C - Broad,Broad,1,0.73,0.0,USD,
2025-02-08,C,certificate course on business management,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,6,1.93,0.0,USD,
2025-02-08,C,how to learn to think strategically,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Exact,1,0.61,0.0,USD,
2025-02-08,C,lean manufacturing online course,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,0.43,0.0,USD,
2025-02-08,C,logical thinking training,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Exact,1,0.39,0.0,USD,
2025-02-08,C,logical thinking training,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,0.26,0.0,USD,
2025-02-08,C,project management cert,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,0.27,0.0,USD,
2025-02-08,C,project manager course,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,2.33,0.0,USD,
2025-02-08,C,software architecture course,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,0.37,0.0,USD,
2025-02-08,C,system design,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,0.62,0.0,USD,
2025-02-08,C,system engineering online course,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,0.36,0.0,USD,
2025-02-08,C,systems thinking courses,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Exact,2,1.36,0.0,USD,
2025-02-08,C,thinking in systems a primer,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Exact,1,0.46,1.0,USD,
2025-02-08,USA,best critical thinking courses,Course - System Thinking - Run 16 - Search - Lead Gen - US - Broad,Broad,2,4.82,0.0,USD,
2025-02-08,USA,business systems course,Course - System Thinking - Run 16 - Search - Lead Gen - US - Broad,Broad,1,2.74,0.0,USD,
2025-02-08,USA,introduction to systems thinking,Course - System Thinking - Run 16 - Search - Lead Gen - US - Broad,Broad,1,3.39,0.0,USD,
2025-02-08,USA,system design certification,Course - System Thinking - Run 16 - Search - Lead Gen - US - Broad,Broad,1,5.82,0.0,USD,
2025-02-08,USA,systems thinking course,Course - System Thinking - Run 16 - Search - Lead Gen - US - Broad,Broad,6,17.83,0.0,USD,
2025-02-08,USA,complex systems mit,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Exact,1,7.78,0.0,USD,
2025-02-08,USA,critical thinking and problem solving,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,2,5.23,0.0,USD,
